id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
synthetic-00098,Business Intelligence Analyst,Veridian Energy,Cambridge,East of England,"We are looking for a Business Intelligence Analyst to join our growing data team in Cambridge. You will bring the following: Power BI, SQL, Data Modeling, Qlik, Excel. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",39000.0,45800.0,False,permanent,full_time,IT Jobs,2026-07-30T08:40:55.821713+00:00,https://example-jobs.invalid/job/98,business intelligence analyst,2026-07-31T11:40:55.821713+00:00
synthetic-00099,Machine Learning Engineer,Kestrel Insurance Group,Cambridge,East of England,Exciting opportunity for a Machine Learning Engineer to make an impact at a fast-growing company based in Cambridge. <p>Key skills and experience:</p><ul><li>Kubernetes</li><li>LLMs / GenAI</li><li>Python</li><li>Docker</li><li>AWS</li><li>PyTorch</li><li>Machine Learning</li><li>CI/CD</li><li>TensorFlow</li><li>MLOps</li><li>Git</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,contract,full_time,IT Jobs,2026-07-21T13:40:55.821713+00:00,https://example-jobs.invalid/job/99,machine learning engineer,2026-07-23T13:40:55.821713+00:00
synthetic-00100,Data Engineer,Coppergate Fintech,"Remote, UK",Remote,"We are looking for a Data Engineer to join our growing data team in Remote, UK. <p>Key skills and experience:</p><ul><li>Kafka</li><li>Docker</li><li>AWS</li><li>Python</li><li>Snowflake</li><li>dbt</li><li>Spark</li><li>CI/CD</li><li>Airflow</li><li>SQL</li><li>Kubernetes</li><li>ETL/ELT</li></ul> Apply now via the link below to find out more &amp; join our team!",,,False,contract,part_time,IT Jobs,2026-07-12T19:40:55.821713+00:00,https://example-jobs.invalid/job/100,data engineer,2026-07-14T18:40:55.821713+00:00
synthetic-00101,Senior Data Engineer,Veridian Energy,London,London,"Veridian Energy is hiring a Senior Data Engineer to help shape our data strategy. You will bring the following: Docker, Python, AWS, Kubernetes, Airflow, SQL, Spark, ETL/ELT. Apply now via the link below to find out more &amp; join our team!",74900.0,87900.0,False,contract,part_time,IT Jobs,2026-07-18T06:40:55.821713+00:00,https://example-jobs.invalid/job/101,senior data engineer,2026-07-18T15:40:55.821713+00:00
synthetic-00102,Machine Learning Engineer,Willowmere Telecom,Reading,South East England,"We are looking for a Machine Learning Engineer to join our growing data team in Reading. You will bring the following: TensorFlow, AWS, LLMs / GenAI, Python, Docker, Git, MLOps, PyTorch, Machine Learning. This role offers excellent progression opportunities within a supportive team.",56600.0,66400.0,False,contract,full_time,IT Jobs,2026-06-28T09:40:55.821713+00:00,https://example-jobs.invalid/job/102,machine learning engineer,2026-06-28T20:40:55.821713+00:00
synthetic-00103,Senior Data Engineer,Marlow Digital,"Remote, UK",Remote,"Exciting opportunity for a Senior Data Engineer to make an impact at a fast-growing company based in Remote, UK. You will bring the following: Docker, AWS, Spark, SQL, Airflow, Python, Kubernetes, ETL/ELT. This role offers excellent progression opportunities within a supportive team.",86600.0,101600.0,False,permanent,full_time,IT Jobs,2026-07-12T14:40:55.821713+00:00,https://example-jobs.invalid/job/103,senior data engineer,2026-07-12T16:40:55.821713+00:00
synthetic-00104,Head of Data,Brightfield Analytics,Manchester,North West England,"We are looking for a Head of Data to join our growing data team in Manchester. You will bring the following: AWS, Machine Learning, Project Management, SQL, Agile, Data Modeling, Stakeholder Management. This role offers excellent progression opportunities within a supportive team.",,,False,contract,part_time,IT Jobs,2026-07-06T02:40:55.821713+00:00,https://example-jobs.invalid/job/104,head of data,2026-07-07T03:40:55.821713+00:00
synthetic-00105,Senior Data Analyst,Kestrel Insurance Group,Reading,South East England,"Exciting opportunity for a Senior Data Analyst to make an impact at a fast-growing company based in Reading. You will bring the following: Tableau, Forecasting, Power BI, SQL, Stakeholder Management, Python, Statistical Analysis, Snowflake. This role offers excellent progression opportunities within a supportive team.",52900.0,62100.0,False,permanent,part_time,IT Jobs,2026-07-08T06:40:55.821713+00:00,https://example-jobs.invalid/job/105,senior data analyst,2026-07-08T22:40:55.821713+00:00
synthetic-00106,Senior Data Engineer,Brightfield Analytics,Manchester,North West England,Exciting opportunity for a Senior Data Engineer to make an impact at a fast-growing company based in Manchester. <p>Key skills and experience:</p><ul><li>Airflow</li><li>Kubernetes</li><li>Spark</li><li>Git</li><li>Kafka</li><li>Docker</li><li>AWS</li><li>ETL/ELT</li><li>Python</li><li>CI/CD</li><li>SQL</li></ul> This role offers excellent progression opportunities within a supportive team.,85700.0,100600.0,False,permanent,part_time,IT Jobs,2026-07-29T09:40:55.821713+00:00,https://example-jobs.invalid/job/106,senior data engineer,2026-07-30T18:40:55.821713+00:00
synthetic-00107,Head of Data,Ironbridge Manufacturing,"Remote, UK",Remote,"Exciting opportunity for a Head of Data to make an impact at a fast-growing company based in Remote, UK. <p>Key skills and experience:</p><ul><li>Stakeholder Management</li><li>SQL</li><li>Data Modeling</li><li>Machine Learning</li><li>AWS</li><li>Project Management</li></ul> This role offers excellent progression opportunities within a supportive team.",,,False,contract,full_time,IT Jobs,2026-07-20T17:40:55.821713+00:00,https://example-jobs.invalid/job/107,head of data,2026-07-22T13:40:55.821713+00:00
synthetic-00108,Senior Data Scientist,Ironbridge Manufacturing,Glasgow,Scotland,Ironbridge Manufacturing is hiring a Senior Data Scientist to help shape our data strategy. <p>Key skills and experience:</p><ul><li>NLP</li><li>Statistical Analysis</li><li>Python</li><li>MLOps</li><li>SQL</li><li>PyTorch</li><li>Machine Learning</li><li>LLMs / GenAI</li><li>scikit-learn</li><li>Deep Learning</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,permanent,part_time,IT Jobs,2026-06-27T00:40:55.821713+00:00,https://example-jobs.invalid/job/108,senior data scientist,2026-06-28T03:40:55.821713+00:00
synthetic-00109,Senior Data Engineer,Palmer & Vance Retail,Leeds,Yorkshire and the Humber,"Palmer & Vance Retail is hiring a Senior Data Engineer to help shape our data strategy. You will bring the following: Kafka, Databricks, AWS, Kubernetes, ETL/ELT, Spark, Python, Airflow, SQL, Docker. This role offers excellent progression opportunities within a supportive team.",84500.0,99200.0,False,permanent,full_time,IT Jobs,2026-07-19T03:40:55.821713+00:00,https://example-jobs.invalid/job/109,senior data engineer,2026-07-19T23:40:55.821713+00:00
synthetic-00110,Senior Data Engineer,Thistledown Public Sector,Manchester,North West England,Exciting opportunity for a Senior Data Engineer to make an impact at a fast-growing company based in Manchester. <p>Key skills and experience:</p><ul><li>Python</li><li>SQL</li><li>ETL/ELT</li><li>AWS</li><li>CI/CD</li><li>Spark</li><li>Kafka</li><li>Docker</li><li>Databricks</li><li>Airflow</li><li>Kubernetes</li></ul> This role offers excellent progression opportunities within a supportive team.,,,False,contract,full_time,IT Jobs,2026-07-03T10:40:55.821713+00:00,https://example-jobs.invalid/job/110,senior data engineer,2026-07-05T09:40:55.821713+00:00
synthetic-00111,Senior Data Scientist,Orbital Logistics,Birmingham,West Midlands,"Orbital Logistics is hiring a Senior Data Scientist to help shape our data strategy. You will bring the following: Deep Learning, SQL, Python, Statistical Analysis, Machine Learning, scikit-learn. This role offers excellent progression opportunities within a supportive team.",,,False,contract,full_time,IT Jobs,2026-07-14T09:40:55.821713+00:00,https://example-jobs.invalid/job/111,senior data scientist,2026-07-14T22:40:55.821713+00:00
synthetic-00112,Business Intelligence Analyst,Veridian Energy,Reading,South East England,We are looking for a Business Intelligence Analyst to join our growing data team in Reading. <p>Key skills and experience:</p><ul><li>Excel</li><li>Power BI</li><li>SQL</li><li>Qlik</li><li>Data Modeling</li><li>Azure</li></ul> This role offers excellent progression opportunities within a supportive team.,40400.0,47500.0,False,permanent,full_time,IT Jobs,2026-06-27T17:40:55.821713+00:00,https://example-jobs.invalid/job/112,business intelligence analyst,2026-06-27T21:40:55.821713+00:00
synthetic-00113,Data Analyst,Kestrel Insurance Group,Glasgow,Scotland,Exciting opportunity for a Data Analyst to make an impact at a fast-growing company based in Glasgow. <p>Key skills and experience:</p><ul><li>Power BI</li><li>Statistical Analysis</li><li>Python</li><li>SQL</li><li>Excel</li><li>Tableau</li></ul> This role offers excellent progression opportunities within a supportive team.,,,False,permanent,part_time,IT Jobs,2026-06-22T22:40:55.821713+00:00,https://example-jobs.invalid/job/113,data analyst,2026-06-24T17:40:55.821713+00:00
synthetic-00114,Data Analyst,Crestline Media,London,London,"Crestline Media is hiring a Data Analyst to help shape our data strategy. <p>Key skills and experience:</p><ul><li>Stakeholder Management</li><li>Power BI</li><li>A/B Testing</li><li>Excel</li><li>Python</li><li>Statistical Analysis</li><li>SQL</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,permanent,part_time,IT Jobs,2026-07-16T02:40:55.821713+00:00,https://example-jobs.invalid/job/114,data analyst,2026-07-16T20:40:55.821713+00:00
synthetic-00115,Machine Learning Engineer - Hawksmoor Consulting,Hawksmoor Consulting,Cambridge,East of England,Exciting opportunity for a Machine Learning Engineer to make an impact at a fast-growing company based in Cambridge. <p>Key skills and experience:</p><ul><li>PyTorch</li><li>Machine Learning</li><li>AWS</li><li>MLOps</li><li>Python</li><li>Git</li><li>Docker</li></ul> Apply now via the link below to find out more &amp; join our team!,80300.0,94200.0,False,contract,part_time,IT Jobs,2026-07-31T15:40:55.821713+00:00,https://example-jobs.invalid/job/115,machine learning engineer,2026-08-01T02:40:55.821713+00:00
synthetic-00116,Head of Data,Willowmere Telecom,Manchester,North West England,"Exciting opportunity for a Head of Data to make an impact at a fast-growing company based in Manchester. <p>Key skills and experience:</p><ul><li>SQL</li><li>Data Modeling</li><li>Stakeholder Management</li><li>Project Management</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,permanent,part_time,IT Jobs,2026-07-14T20:40:55.821713+00:00,https://example-jobs.invalid/job/116,head of data,2026-07-16T09:40:55.821713+00:00
synthetic-00117,Data Analyst,Hawksmoor Consulting,Bristol,South West England,"Hawksmoor Consulting is hiring a Data Analyst to help shape our data strategy. You will bring the following: Excel, Stakeholder Management, Statistical Analysis, Power BI, SQL, Python. Apply now via the link below to find out more &amp; join our team!",,,False,permanent,full_time,IT Jobs,2026-06-28T03:40:55.821713+00:00,https://example-jobs.invalid/job/117,data analyst,2026-06-29T04:40:55.821713+00:00
synthetic-00118,Analytics Engineer - Brightfield Analytics,Brightfield Analytics,Birmingham,West Midlands,"Brightfield Analytics is hiring a Analytics Engineer to help shape our data strategy. You will bring the following: Python, Data Modeling, SQL, dbt, Snowflake. This role offers excellent progression opportunities within a supportive team.",43600.0,51200.0,False,contract,part_time,IT Jobs,2026-07-12T13:40:55.821713+00:00,https://example-jobs.invalid/job/118,analytics engineer,2026-07-14T06:40:55.821713+00:00
synthetic-00119,Senior Data Engineer - Crestline Media,Crestline Media,Birmingham,West Midlands,"Crestline Media is hiring a Senior Data Engineer to help shape our data strategy. You will bring the following: ETL/ELT, Databricks, Git, Spark, Kubernetes, Python, Docker, Airflow, AWS, Kafka, SQL. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,part_time,IT Jobs,2026-07-12T02:40:55.821713+00:00,https://example-jobs.invalid/job/119,senior data engineer,2026-07-12T09:40:55.821713+00:00
synthetic-00120,Senior Data Scientist - Northbridge Data Co,Northbridge Data Co,Leeds,Yorkshire and the Humber,"We are looking for a Senior Data Scientist to join our growing data team in Leeds. <p>Key skills and experience:</p><ul><li>NLP</li><li>Deep Learning</li><li>Python</li><li>scikit-learn</li><li>Statistical Analysis</li><li>SQL</li><li>Machine Learning</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,full_time,IT Jobs,2026-07-12T01:40:55.821713+00:00,https://example-jobs.invalid/job/120,senior data scientist,2026-07-12T02:40:55.821713+00:00
synthetic-00121,Analytics Engineer,Hawksmoor Consulting,Bristol,South West England,"Exciting opportunity for a Analytics Engineer to make an impact at a fast-growing company based in Bristol. <p>Key skills and experience:</p><ul><li>SQL</li><li>Python</li><li>Git</li><li>Data Modeling</li><li>dbt</li><li>Snowflake</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",46300.0,54300.0,False,permanent,part_time,IT Jobs,2026-07-15T00:40:55.821713+00:00,https://example-jobs.invalid/job/121,analytics engineer,2026-07-15T20:40:55.821713+00:00
synthetic-00122,Data Scientist,Thistledown Public Sector,Bristol,South West England,Exciting opportunity for a Data Scientist to make an impact at a fast-growing company based in Bristol. <p>Key skills and experience:</p><ul><li>NLP</li><li>Machine Learning</li><li>scikit-learn</li><li>TensorFlow</li><li>Statistical Analysis</li><li>Python</li><li>Deep Learning</li><li>SQL</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,permanent,part_time,IT Jobs,2026-06-20T18:40:55.821713+00:00,https://example-jobs.invalid/job/122,data scientist,2026-06-21T03:40:55.821713+00:00
synthetic-00123,Senior Data Scientist,Orbital Logistics,Edinburgh,Scotland,Exciting opportunity for a Senior Data Scientist to make an impact at a fast-growing company based in Edinburgh. <p>Key skills and experience:</p><ul><li>Python</li><li>LLMs / GenAI</li><li>Statistical Analysis</li><li>SQL</li><li>Deep Learning</li><li>Machine Learning</li><li>scikit-learn</li><li>MLOps</li></ul> This role offers excellent progression opportunities within a supportive team.,56500.0,66400.0,False,permanent,part_time,IT Jobs,2026-06-28T08:40:55.821713+00:00,https://example-jobs.invalid/job/123,senior data scientist,2026-06-30T04:40:55.821713+00:00
synthetic-00124,Senior Data Engineer,Ironbridge Manufacturing,Cambridge,East of England,"Exciting opportunity for a Senior Data Engineer to make an impact at a fast-growing company based in Cambridge. You will bring the following: Docker, Python, Databricks, Airflow, Kubernetes, Kafka, SQL, AWS, Spark, ETL/ELT. Apply now via the link below to find out more &amp; join our team!",,,False,permanent,part_time,IT Jobs,2026-06-27T21:40:55.821713+00:00,https://example-jobs.invalid/job/124,senior data engineer,2026-06-29T18:40:55.821713+00:00
synthetic-00125,Analytics Engineer,Veridian Energy,"Remote, UK",Remote,"We are looking for a Analytics Engineer to join our growing data team in Remote, UK. You will bring the following: Data Modeling, Snowflake, Python, dbt, SQL. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,part_time,IT Jobs,2026-06-20T16:40:55.821713+00:00,https://example-jobs.invalid/job/125,analytics engineer,2026-06-22T10:40:55.821713+00:00
synthetic-00126,Senior Data Analyst - Northbridge Data Co,Northbridge Data Co,London,London,Exciting opportunity for a Senior Data Analyst to make an impact at a fast-growing company based in London. <p>Key skills and experience:</p><ul><li>Snowflake</li><li>SQL</li><li>Statistical Analysis</li><li>Python</li><li>Stakeholder Management</li><li>Power BI</li><li>Tableau</li><li>Forecasting</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,contract,part_time,IT Jobs,2026-07-27T10:40:55.821713+00:00,https://example-jobs.invalid/job/126,senior data analyst,2026-07-29T09:40:55.821713+00:00
synthetic-00127,Business Intelligence Analyst,Crestline Media,Bristol,South West England,"We are looking for a Business Intelligence Analyst to join our growing data team in Bristol. You will bring the following: Qlik, Power BI, SQL, Excel, Tableau, Azure, Data Modeling. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",35400.0,41600.0,False,permanent,full_time,IT Jobs,2026-07-10T17:40:55.821713+00:00,https://example-jobs.invalid/job/127,business intelligence analyst,2026-07-11T00:40:55.821713+00:00
synthetic-00128,Analytics Engineer,Crestline Media,Edinburgh,Scotland,Crestline Media is hiring a Analytics Engineer to help shape our data strategy. <p>Key skills and experience:</p><ul><li>Python</li><li>dbt</li><li>SQL</li><li>BigQuery</li><li>Snowflake</li><li>Data Modeling</li></ul> This role offers excellent progression opportunities within a supportive team.,,,False,permanent,part_time,IT Jobs,2026-07-07T13:40:55.821713+00:00,https://example-jobs.invalid/job/128,analytics engineer,2026-07-09T13:40:55.821713+00:00
synthetic-00129,Head of Data,Orbital Logistics,Glasgow,Scotland,"Orbital Logistics is hiring a Head of Data to help shape our data strategy. You will bring the following: SQL, Data Modeling, Stakeholder Management, Project Management. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,full_time,IT Jobs,2026-06-28T08:40:55.821713+00:00,https://example-jobs.invalid/job/129,head of data,2026-06-29T08:40:55.821713+00:00
synthetic-00130,Data Scientist - Crestline Media,Crestline Media,Cambridge,East of England,Crestline Media is hiring a Data Scientist to help shape our data strategy. <p>Key skills and experience:</p><ul><li>TensorFlow</li><li>A/B Testing</li><li>Machine Learning</li><li>SQL</li><li>Python</li><li>scikit-learn</li><li>Statistical Analysis</li></ul> This role offers excellent progression opportunities within a supportive team.,,,False,permanent,part_time,IT Jobs,2026-07-12T18:40:55.821713+00:00,https://example-jobs.invalid/job/130,data scientist,2026-07-14T08:40:55.821713+00:00
synthetic-00131,Senior Data Analyst,Solstice Bank,Bristol,South West England,"Exciting opportunity for a Senior Data Analyst to make an impact at a fast-growing company based in Bristol. You will bring the following: SQL, Power BI, Statistical Analysis, Stakeholder Management, Tableau, Python. This role offers excellent progression opportunities within a supportive team.",45800.0,53800.0,False,permanent,full_time,IT Jobs,2026-07-20T22:40:55.821713+00:00,https://example-jobs.invalid/job/131,senior data analyst,2026-07-22T15:40:55.821713+00:00
synthetic-00132,Business Intelligence Analyst,Kestrel Insurance Group,Leeds,Yorkshire and the Humber,Exciting opportunity for a Business Intelligence Analyst to make an impact at a fast-growing company based in Leeds. <p>Key skills and experience:</p><ul><li>Excel</li><li>Qlik</li><li>Power BI</li><li>SQL</li><li>Data Modeling</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,contract,part_time,IT Jobs,2026-06-29T17:40:55.821713+00:00,https://example-jobs.invalid/job/132,business intelligence analyst,2026-07-01T01:40:55.821713+00:00
synthetic-00133,Business Intelligence Analyst,Kestrel Insurance Group,Cambridge,East of England,We are looking for a Business Intelligence Analyst to join our growing data team in Cambridge. <p>Key skills and experience:</p><ul><li>Excel</li><li>Power BI</li><li>Data Modeling</li><li>SQL</li></ul> This role offers excellent progression opportunities within a supportive team.,34400.0,40400.0,False,contract,full_time,IT Jobs,2026-07-02T19:40:55.821713+00:00,https://example-jobs.invalid/job/133,business intelligence analyst,2026-07-04T19:40:55.821713+00:00
synthetic-00134,Head of Data,Solstice Bank,Manchester,North West England,"Solstice Bank is hiring a Head of Data to help shape our data strategy. You will bring the following: SQL, Stakeholder Management, Agile, Project Management, Data Modeling, AWS. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",111700.0,131200.0,False,permanent,part_time,IT Jobs,2026-07-29T23:40:55.821713+00:00,https://example-jobs.invalid/job/134,head of data,2026-07-30T16:40:55.821713+00:00
synthetic-00135,Senior Data Analyst - Palmer & Vance Retail,Palmer & Vance Retail,Bristol,South West England,Palmer & Vance Retail is hiring a Senior Data Analyst to help shape our data strategy. <p>Key skills and experience:</p><ul><li>dbt</li><li>Power BI</li><li>SQL</li><li>Forecasting</li><li>Stakeholder Management</li><li>Python</li><li>Statistical Analysis</li><li>Tableau</li></ul> This role offers excellent progression opportunities within a supportive team.,45200.0,53100.0,False,permanent,full_time,IT Jobs,2026-07-14T04:40:55.821713+00:00,https://example-jobs.invalid/job/135,senior data analyst,2026-07-15T17:40:55.821713+00:00
synthetic-00136,Machine Learning Engineer,Solstice Bank,London,London,"We are looking for a Machine Learning Engineer to join our growing data team in London. You will bring the following: Python, Kubernetes, Machine Learning, CI/CD, TensorFlow, Git, MLOps, Docker, LLMs / GenAI, PyTorch, AWS. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",59600.0,70000.0,False,contract,part_time,IT Jobs,2026-07-14T15:40:55.821713+00:00,https://example-jobs.invalid/job/136,machine learning engineer,2026-07-15T15:40:55.821713+00:00
synthetic-00137,Head of Data - Coppergate Fintech,Coppergate Fintech,London,London,"We are looking for a Head of Data to join our growing data team in London. You will bring the following: Stakeholder Management, Project Management, SQL, Data Modeling. Apply now via the link below to find out more &amp; join our team!",98600.0,115700.0,False,contract,part_time,IT Jobs,2026-07-05T07:40:55.821713+00:00,https://example-jobs.invalid/job/137,head of data,2026-07-06T15:40:55.821713+00:00
synthetic-00138,Analytics Engineer - Kestrel Insurance Group,Kestrel Insurance Group,"Remote, UK",Remote,"Exciting opportunity for a Analytics Engineer to make an impact at a fast-growing company based in Remote, UK. <p>Key skills and experience:</p><ul><li>Python</li><li>Git</li><li>Airflow</li><li>Data Modeling</li><li>SQL</li><li>Snowflake</li><li>BigQuery</li><li>dbt</li></ul> Apply now via the link below to find out more &amp; join our team!",44900.0,52700.0,False,contract,full_time,IT Jobs,2026-07-23T17:40:55.821713+00:00,https://example-jobs.invalid/job/138,analytics engineer,2026-07-24T13:40:55.821713+00:00
synthetic-00139,Senior Data Scientist,Northbridge Data Co,Leeds,Yorkshire and the Humber,"Northbridge Data Co is hiring a Senior Data Scientist to help shape our data strategy. <p>Key skills and experience:</p><ul><li>scikit-learn</li><li>Python</li><li>NLP</li><li>SQL</li><li>Machine Learning</li><li>Deep Learning</li><li>Statistical Analysis</li><li>PyTorch</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",78800.0,92500.0,False,contract,full_time,IT Jobs,2026-07-23T19:40:55.821713+00:00,https://example-jobs.invalid/job/139,senior data scientist,2026-07-24T10:40:55.821713+00:00
synthetic-00140,Data Analyst,Coppergate Fintech,Birmingham,West Midlands,We are looking for a Data Analyst to join our growing data team in Birmingham. <p>Key skills and experience:</p><ul><li>Power BI</li><li>SQL</li><li>Statistical Analysis</li><li>Excel</li><li>Python</li></ul> This role offers excellent progression opportunities within a supportive team.,,,False,permanent,part_time,IT Jobs,2026-07-26T03:40:55.821713+00:00,https://example-jobs.invalid/job/140,data analyst,2026-07-27T03:40:55.821713+00:00
synthetic-00141,Data Engineer,Northbridge Data Co,Edinburgh,Scotland,"We are looking for a Data Engineer to join our growing data team in Edinburgh. You will bring the following: Snowflake, dbt, Python, SQL, ETL/ELT, AWS, Kafka, Airflow, Spark, Docker, CI/CD. This role offers excellent progression opportunities within a supportive team.",,,False,permanent,part_time,IT Jobs,2026-07-10T00:40:55.821713+00:00,https://example-jobs.invalid/job/141,data engineer,2026-07-10T21:40:55.821713+00:00
synthetic-00142,Senior Data Analyst,Crestline Media,Bristol,South West England,"Exciting opportunity for a Senior Data Analyst to make an impact at a fast-growing company based in Bristol. You will bring the following: SQL, Power BI, Tableau, Forecasting, Stakeholder Management, Snowflake, Python, Statistical Analysis. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",40000.0,47000.0,False,permanent,full_time,IT Jobs,2026-07-25T06:40:55.821713+00:00,https://example-jobs.invalid/job/142,senior data analyst,2026-07-26T14:40:55.821713+00:00
synthetic-00143,Senior Data Scientist,Kestrel Insurance Group,Birmingham,West Midlands,"We are looking for a Senior Data Scientist to join our growing data team in Birmingham. You will bring the following: Deep Learning, SQL, NLP, Statistical Analysis, MLOps, scikit-learn, Python, Machine Learning, PyTorch. Apply now via the link below to find out more &amp; join our team!",84300.0,98900.0,False,contract,part_time,IT Jobs,2026-06-21T15:40:55.821713+00:00,https://example-jobs.invalid/job/143,senior data scientist,2026-06-23T00:40:55.821713+00:00
synthetic-00144,Senior Data Analyst,Crestline Media,Reading,South East England,"Exciting opportunity for a Senior Data Analyst to make an impact at a fast-growing company based in Reading. You will bring the following: Stakeholder Management, Power BI, Statistical Analysis, Python, dbt, Tableau, SQL. This role offers excellent progression opportunities within a supportive team.",,,False,permanent,full_time,IT Jobs,2026-07-28T04:40:55.821713+00:00,https://example-jobs.invalid/job/144,senior data analyst,2026-07-30T01:40:55.821713+00:00
synthetic-00145,Senior Data Engineer,Willowmere Telecom,Manchester,North West England,"Willowmere Telecom is hiring a Senior Data Engineer to help shape our data strategy. You will bring the following: Git, Databricks, Airflow, Kubernetes, ETL/ELT, Kafka, Docker, Python, SQL, Spark, AWS. This role offers excellent progression opportunities within a supportive team.",81100.0,95200.0,False,contract,full_time,IT Jobs,2026-07-09T09:40:55.821713+00:00,https://example-jobs.invalid/job/145,senior data engineer,2026-07-11T09:40:55.821713+00:00
synthetic-00146,Data Analyst,Ironbridge Manufacturing,Birmingham,West Midlands,"Ironbridge Manufacturing is hiring a Data Analyst to help shape our data strategy. <p>Key skills and experience:</p><ul><li>A/B Testing</li><li>Stakeholder Management</li><li>SQL</li><li>Power BI</li><li>Statistical Analysis</li><li>Tableau</li><li>Python</li><li>Excel</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",29400.0,34500.0,False,permanent,full_time,IT Jobs,2026-07-25T19:40:55.821713+00:00,https://example-jobs.invalid/job/146,data analyst,2026-07-27T15:40:55.821713+00:00
synthetic-00147,Data Analyst,Palmer & Vance Retail,London,London,"We are looking for a Data Analyst to join our growing data team in London. You will bring the following: Statistical Analysis, SQL, Excel, Power BI, Python. <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,part_time,IT Jobs,2026-06-21T00:40:55.821713+00:00,https://example-jobs.invalid/job/147,data analyst,2026-06-21T15:40:55.821713+00:00
synthetic-00148,Data Scientist,Hawksmoor Consulting,Manchester,North West England,Exciting opportunity for a Data Scientist to make an impact at a fast-growing company based in Manchester. <p>Key skills and experience:</p><ul><li>Statistical Analysis</li><li>A/B Testing</li><li>SQL</li><li>scikit-learn</li><li>Machine Learning</li><li>Python</li><li>Deep Learning</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,permanent,part_time,IT Jobs,2026-07-13T03:40:55.821713+00:00,https://example-jobs.invalid/job/148,data scientist,2026-07-13T09:40:55.821713+00:00
synthetic-00149,Senior Data Engineer,Hawksmoor Consulting,Leeds,Yorkshire and the Humber,We are looking for a Senior Data Engineer to join our growing data team in Leeds. <p>Key skills and experience:</p><ul><li>Spark</li><li>Databricks</li><li>Python</li><li>Kubernetes</li><li>SQL</li><li>AWS</li><li>Git</li><li>Airflow</li><li>ETL/ELT</li><li>Docker</li></ul> Apply now via the link below to find out more &amp; join our team!,,,False,contract,part_time,IT Jobs,2026-08-01T03:40:55.821713+00:00,https://example-jobs.invalid/job/149,senior data engineer,2026-08-01T04:40:55.821713+00:00
synthetic-00150,Senior Data Analyst - Crestline Media,Crestline Media,Bristol,South West England,"We are looking for a Senior Data Analyst to join our growing data team in Bristol. You will bring the following: Statistical Analysis, dbt, Stakeholder Management, Tableau, Python, SQL, Power BI. This role offers excellent progression opportunities within a supportive team.",38700.0,45500.0,False,permanent,full_time,IT Jobs,2026-07-08T23:40:55.821713+00:00,https://example-jobs.invalid/job/150,senior data analyst,2026-07-10T23:40:55.821713+00:00
synthetic-00151,Machine Learning Engineer - Hawksmoor Consulting,Hawksmoor Consulting,Manchester,North West England,"Exciting opportunity for a Machine Learning Engineer to make an impact at a fast-growing company based in Manchester. <p>Key skills and experience:</p><ul><li>Python</li><li>CI/CD</li><li>Machine Learning</li><li>Git</li><li>LLMs / GenAI</li><li>Docker</li><li>TensorFlow</li><li>Kubernetes</li><li>MLOps</li><li>AWS</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",76900.0,90200.0,False,contract,part_time,IT Jobs,2026-06-25T10:40:55.821713+00:00,https://example-jobs.invalid/job/151,machine learning engineer,2026-06-25T20:40:55.821713+00:00
synthetic-00152,Senior Data Scientist,Northbridge Data Co,Glasgow,Scotland,"We are looking for a Senior Data Scientist to join our growing data team in Glasgow. <p>Key skills and experience:</p><ul><li>PyTorch</li><li>Statistical Analysis</li><li>SQL</li><li>LLMs / GenAI</li><li>Deep Learning</li><li>MLOps</li><li>Python</li><li>Machine Learning</li><li>scikit-learn</li><li>NLP</li></ul> <p>We offer a competitive salary, hybrid working, and 25 days holiday.</p>",,,False,contract,full_time,IT Jobs,2026-07-06T21:40:55.821713+00:00,https://example-jobs.invalid/job/152,senior data scientist,2026-07-07T01:40:55.821713+00:00
